id,host_id,host_is_superhost,host_listings_count,property_type,room_type,price,minimum_nights,number_of_reviews,review_scores_rating,reviews_per_month
16511845,34442067,TRUE,1,Entire rental unit,Entire home/apt,$300.00,3,31,5,0.59
16540222,3736168,FALSE,33,Entire rental unit,Entire home/apt,$180.00,1,80,4.25,1.51
16541087,108848739,TRUE,5,Entire rental unit,Entire home/apt,$116.00,3,151,4.89,2.92
16541260,10356311,TRUE,2,Private room in rental unit,Private room,$80.00,2,3,4.67,0.06
16542615,43777105,TRUE,3,Entire rental unit,Entire home/apt,$130.00,3,79,5,1.41
16543917,12437976,TRUE,7,Private room in rental unit,Private room,$106.00,2,77,4.86,1.42
16545093,108878727,FALSE,2,Entire rental unit,Entire home/apt,$50.00,2,86,4.72,1.58
16545161,108878727,FALSE,2,Entire rental unit,Entire home/apt,$45.00,1,103,4.73,1.84
16551579,97908044,FALSE,3,Private room in bed and breakfast,Private room,$104.00,1,2,4.5,0.07
16556517,109019054,FALSE,1,Entire rental unit,Entire home/apt,$19.00,3,73,4.64,1.39
16566064,109117720,FALSE,1,Entire rental unit,Entire home/apt,$90.00,2,70,4.71,1.29
16568136,109140798,TRUE,1,Entire rental unit,Entire home/apt,$120.00,1,175,4.97,3.19
16574582,108848739,TRUE,5,Entire rental unit,Entire home/apt,$107.00,3,115,4.77,2.1
16577106,108848739,TRUE,5,Entire rental unit,Entire home/apt,$120.00,3,193,4.92,3.52
16585093,17375942,FALSE,1,Entire rental unit,Entire home/apt,$90.00,7,0,NA,NA
16591384,22319440,TRUE,1,Entire rental unit,Entire home/apt,$76.00,2,244,4.92,4.47
16597558,109483069,FALSE,1,Entire condominium (condo),Entire home/apt,$120.00,2,0,NA,NA
16606262,62523490,TRUE,2,Entire rental unit,Entire home/apt,$70.00,3,256,4.94,4.71
16610787,98343132,FALSE,3,Entire serviced apartment,Entire home/apt,$72.00,1,56,4.64,1
16621848,109755918,FALSE,1,Entire rental unit,Entire home/apt,$50.00,3,86,4.4,1.72
16625960,109798960,TRUE,1,Entire rental unit,Entire home/apt,$96.00,2,128,4.93,2.35
16633694,2196999,TRUE,4,Entire residential home,Entire home/apt,$600.00,2,7,5,0.18
16643468,72638653,TRUE,7,Private room in rental unit,Private room,$27.00,1,89,4.44,1.73
16670683,39240019,FALSE,4,Entire rental unit,Entire home/apt,$120.00,2,50,4.86,0.95
16670834,109833643,TRUE,1,Entire rental unit,Entire home/apt,$104.00,1,221,4.85,4.02
16685586,49013797,TRUE,2,Entire rental unit,Entire home/apt,$52.00,3,62,4.95,1.15
16688512,46866607,FALSE,5,Shared room in hostel,Shared room,$17.00,2,12,4.42,0.23
16696794,110584405,FALSE,4,Private room in residential home,Private room,$100.00,1,44,4.72,0.82
16700069,110620261,FALSE,1,Private room in residential home,Private room,$47.00,2,10,4,0.18
16707006,3549494,FALSE,7,Entire rental unit,Entire home/apt,$116.00,1,65,4.65,1.2
16707012,23182155,FALSE,24,Private room in rental unit,Private room,$101.00,1,13,4.54,0.28
16713472,289615,FALSE,100,Entire rental unit,Entire home/apt,$328.00,2,6,4.5,0.13
16717135,15337957,FALSE,10,Entire rental unit,Entire home/apt,"$1,095.00",3,4,5,0.08
16720845,4121339,FALSE,1,Entire rental unit,Entire home/apt,$160.00,4,28,4.82,0.53
16730201,15337957,FALSE,10,Entire rental unit,Entire home/apt,"$1,500.00",3,3,4.67,0.07
16730931,110931856,TRUE,2,Entire rental unit,Entire home/apt,$99.00,3,63,4.94,1.2
16759346,4974759,TRUE,5,Private room in rental unit,Private room,$40.00,1,234,4.88,4.45
16760743,111100951,TRUE,2,Entire rental unit,Entire home/apt,$91.00,2,292,4.96,5.38
16774862,94804416,FALSE,5,Entire rental unit,Entire home/apt,$95.00,3,123,4.71,2.31
16776085,45066209,TRUE,5,Entire rental unit,Entire home/apt,$80.00,2,155,4.86,3.12
16788717,3880254,FALSE,12,Entire rental unit,Entire home/apt,$98.00,3,29,4.86,0.53
16789967,86844339,TRUE,1,Entire loft,Entire home/apt,$87.00,3,40,4.95,0.76
16790025,102865885,TRUE,2,Entire rental unit,Entire home/apt,$60.00,2,95,4.98,1.8
16799234,46866607,FALSE,5,Shared room in hostel,Shared room,$17.00,2,8,4,0.17
16804031,18629582,FALSE,3,Private room in rental unit,Private room,$51.00,2,91,4.4,1.67
16805551,22872469,TRUE,3,Entire rental unit,Entire home/apt,$61.00,2,158,4.67,3.05
16807862,111770011,TRUE,1,Entire rental unit,Entire home/apt,$83.00,2,142,4.95,2.72
16820471,27081641,FALSE,13,Entire rental unit,Entire home/apt,$95.00,2,18,4.89,0.35
16821588,98343132,FALSE,3,Entire serviced apartment,Entire home/apt,$99.00,1,25,4.21,0.49
16824543,88297443,TRUE,1,Entire condominium (condo),Entire home/apt,$39.00,1,268,4.75,5.09
16833338,111892741,FALSE,1,Entire rental unit,Entire home/apt,$150.00,5,0,NA,NA
16835761,22872469,TRUE,3,Entire rental unit,Entire home/apt,$106.00,2,23,4.61,0.7
16843218,98343132,FALSE,3,Private room in serviced apartment,Private room,$69.00,1,5,4.67,0.09
16848003,112195559,FALSE,1,Entire rental unit,Entire home/apt,$100.00,2,4,5,0.21
16853599,56209878,TRUE,3,Private room in rental unit,Private room,$11.00,1,324,4.84,5.89
16866964,112384231,TRUE,2,Entire townhouse,Entire home/apt,$82.00,2,171,4.94,3.2
16867095,23182155,FALSE,24,Private room in rental unit,Private room,$77.00,1,4,3.75,0.08
16867735,23182155,FALSE,24,Private room in rental unit,Private room,$75.00,1,1,1,0.02
16868069,23182155,FALSE,24,Private room in rental unit,Private room,$82.00,1,3,3.33,0.06
16868097,112406055,FALSE,2,Entire rental unit,Entire home/apt,$67.00,1,246,4.53,4.94
16878221,112065009,FALSE,1,Entire rental unit,Entire home/apt,$297.00,4,38,4.76,0.75
16887507,28615233,FALSE,1,Entire rental unit,Entire home/apt,$220.00,2,22,4.95,0.46
16887568,1384217,FALSE,7,Entire rental unit,Entire home/apt,$210.00,2,0,NA,NA
16888777,95234458,TRUE,2,Entire rental unit,Entire home/apt,$180.00,2,86,4.8,1.63
16891277,112686055,TRUE,1,Entire rental unit,Entire home/apt,$103.00,3,58,4.91,1.07
16892109,112696939,TRUE,2,Room in bed and breakfast,Hotel room,$73.00,1,347,4.83,6.44
16893897,3237142,FALSE,1,Entire rental unit,Entire home/apt,$104.00,3,24,4.78,0.49
16903225,20225420,FALSE,2,Entire rental unit,Entire home/apt,$242.00,2,5,5,0.21
16903544,112830808,FALSE,1,Entire rental unit,Entire home/apt,$160.00,1,28,4.72,0.52
16904707,112841449,FALSE,2,Private room in residential home,Private room,$58.00,2,80,4.54,1.48
16906182,60463275,TRUE,1,Entire rental unit,Entire home/apt,$90.00,3,60,4.82,1.15
16907022,1384217,FALSE,7,Entire rental unit,Entire home/apt,$220.00,2,0,NA,NA
16913004,20225420,FALSE,2,Entire rental unit,Entire home/apt,$120.00,2,9,5,0.17
16913103,112925089,FALSE,2,Entire rental unit,Entire home/apt,$115.00,2,1,5,0.02
16913356,112925089,FALSE,2,Entire rental unit,Entire home/apt,$125.00,2,0,NA,NA
16921613,113019812,TRUE,1,Entire rental unit,Entire home/apt,$77.00,1,100,4.89,1.96
16934980,113165530,FALSE,1,Entire rental unit,Entire home/apt,$120.00,2,76,4.84,1.41
16935294,113166459,FALSE,1,Entire rental unit,Entire home/apt,$85.00,2,54,4.83,1.03
16937323,43235054,TRUE,3,Entire condominium (condo),Entire home/apt,$110.00,2,140,4.96,2.69
16938998,113209596,TRUE,1,Entire rental unit,Entire home/apt,$68.00,3,118,4.86,2.3
16939384,1384217,FALSE,7,Entire rental unit,Entire home/apt,$220.00,2,1,5,0.02
16943590,113038014,TRUE,1,Entire rental unit,Entire home/apt,$76.00,3,128,4.95,2.36
16944320,113265814,TRUE,2,Entire rental unit,Entire home/apt,$93.00,1,129,4.86,2.38
16960419,113405578,TRUE,3,Entire rental unit,Entire home/apt,$120.00,2,127,4.97,2.42
16969220,4188070,TRUE,1,Entire rental unit,Entire home/apt,$125.00,3,73,4.63,1.39
16969709,160408259,FALSE,4,Entire condominium (condo),Entire home/apt,$120.00,3,18,4.18,0.46
16971031,46361691,TRUE,2,Entire rental unit,Entire home/apt,$189.00,2,233,4.96,4.42
16978852,11955166,TRUE,1,Entire rental unit,Entire home/apt,$119.00,2,202,4.81,3.72
16984763,113703606,FALSE,4,Entire rental unit,Entire home/apt,$68.00,2,132,4.39,2.5
16985478,110862404,TRUE,1,Entire rental unit,Entire home/apt,$78.00,1,190,4.79,3.7
16994018,51324480,FALSE,5,Entire rental unit,Entire home/apt,$85.00,1,129,4.44,2.41
17003338,113703606,FALSE,4,Entire rental unit,Entire home/apt,$57.00,2,144,4.49,2.74
17003368,97908044,FALSE,3,Private room in bed and breakfast,Private room,$104.00,1,3,5,0.11
17003506,113703606,FALSE,4,Entire rental unit,Entire home/apt,$57.00,2,173,4.41,3.55
17005663,110584405,FALSE,4,Private room in residential home,Private room,$120.00,1,13,4.62,0.28
17005741,289615,FALSE,100,Entire rental unit,Entire home/apt,$188.00,2,78,4.5,1.47
17007565,108108295,TRUE,4,Entire rental unit,Entire home/apt,$140.00,3,24,4.83,0.46
17010607,5240699,TRUE,3,Entire residential home,Entire home/apt,$171.00,2,13,5,0.29
17018367,114123328,FALSE,1,Entire rental unit,Entire home/apt,$54.00,2,296,4.59,5.47
17026029,114204751,FALSE,1,Entire rental unit,Entire home/apt,$90.00,3,76,4.62,1.4
17040744,6759756,TRUE,12,Entire rental unit,Entire home/apt,$100.00,2,69,4.9,1.35
17040963,51324480,FALSE,5,Entire rental unit,Entire home/apt,$80.00,1,69,4.55,1.26
17049214,29735190,FALSE,2,Entire rental unit,Entire home/apt,$94.00,2,16,4.53,0.29
17074337,114446136,TRUE,1,Entire rental unit,Entire home/apt,$110.00,1,82,4.65,1.52
17081780,114621580,FALSE,3,Entire rental unit,Entire home/apt,$125.00,3,25,4.64,0.67
17083555,46401656,FALSE,1,Entire loft,Entire home/apt,$120.00,2,55,4.85,1.06
17087414,114664320,FALSE,5,Entire rental unit,Entire home/apt,$70.00,3,88,4.89,1.62
17103422,87272071,FALSE,1,Entire rental unit,Entire home/apt,$100.00,1,8,4,0.16
17104230,113405578,TRUE,3,Entire rental unit,Entire home/apt,$100.00,2,95,4.93,1.75
17104882,5530301,FALSE,4,Room in serviced apartment,Hotel room,$137.00,3,10,4.5,0.21
17117601,7833708,FALSE,5,Entire rental unit,Entire home/apt,$45.00,1,256,4.42,4.82
17121545,115050837,TRUE,1,Entire rental unit,Entire home/apt,$58.00,2,131,4.78,2.49
17132127,115156652,TRUE,1,Entire rental unit,Entire home/apt,$110.00,3,119,4.86,2.3
17145471,115282841,FALSE,1,Entire rental unit,Entire home/apt,$60.00,3,89,4.73,1.81
17145851,8176475,FALSE,39,Entire rental unit,Entire home/apt,$102.00,2,14,4.79,0.27
17150650,33186747,TRUE,2,Private room in rental unit,Private room,$110.00,2,72,4.99,1.38
17150866,195796240,FALSE,30,Entire rental unit,Entire home/apt,$99.00,2,39,4.74,0.72
17156126,114647099,FALSE,1,Entire rental unit,Entire home/apt,$131.00,2,22,4.67,0.42
17166304,33708852,FALSE,1,Entire rental unit,Entire home/apt,$180.00,5,18,5,0.35
17167135,288785,FALSE,2,Entire rental unit,Entire home/apt,$100.00,3,3,4.33,0.06
17169152,25493749,FALSE,4,Room in bed and breakfast,Hotel room,$175.00,2,1,5,0.04
17175856,89512390,TRUE,6,Entire rental unit,Entire home/apt,$103.00,2,326,4.88,6.35
17181010,16838381,FALSE,4,Entire rental unit,Entire home/apt,$57.00,2,228,4.66,4.38
17182284,112841449,FALSE,2,Private room in residential home,Private room,$48.00,2,28,4.21,0.59
17183316,73332618,TRUE,1,Entire rental unit,Entire home/apt,$130.00,3,78,4.94,1.49
17184064,105682164,FALSE,9,Private room in rental unit,Private room,$113.00,1,97,4.6,1.85
17184483,25493749,FALSE,4,Room in bed and breakfast,Hotel room,$212.00,2,7,5,0.21
17184886,105682164,FALSE,9,Private room in residential home,Private room,$99.00,1,120,4.53,2.27
17185336,25493749,FALSE,4,Room in bed and breakfast,Hotel room,$160.00,2,5,5,0.13
17209013,115824727,FALSE,1,Entire rental unit,Entire home/apt,$69.00,1,226,4.69,4.31
17210624,115839316,TRUE,1,Entire residential home,Entire home/apt,$106.00,2,111,4.83,2.26
17217098,115913231,TRUE,1,Entire rental unit,Entire home/apt,$108.00,2,177,4.74,3.33
17218437,10028782,FALSE,1,Entire rental unit,Entire home/apt,$65.00,2,23,4.87,0.43
17218506,8176475,FALSE,39,Entire rental unit,Entire home/apt,$148.00,2,21,4.67,0.4
17221992,115965397,FALSE,1,Entire rental unit,Entire home/apt,$100.00,5,17,5,0.33
17242924,688823,TRUE,2,Private room in rental unit,Private room,$29.00,30,31,5,0.78
17247416,5862083,FALSE,26,Entire rental unit,Entire home/apt,$510.00,2,148,4.82,2.77
17249195,12386290,FALSE,1,Entire residential home,Entire home/apt,$300.00,3,11,5,0.27
17249248,74142716,FALSE,8,Entire rental unit,Entire home/apt,$123.00,1,11,5,0.2
17250746,116251879,TRUE,1,Entire rental unit,Entire home/apt,$90.00,2,192,4.95,3.68
17252516,116270768,FALSE,1,Entire rental unit,Entire home/apt,$179.00,2,217,4.9,4.01
17259535,8176475,FALSE,39,Entire rental unit,Entire home/apt,$295.00,2,55,4.76,1.03
17264924,74142716,FALSE,8,Entire rental unit,Entire home/apt,$122.00,1,41,4.78,0.76
17265549,4654704,TRUE,9,Entire rental unit,Entire home/apt,$85.00,2,119,4.81,2.26
17274362,116487780,TRUE,2,Entire rental unit,Entire home/apt,$81.00,7,165,4.92,3.05
17275936,116502017,TRUE,1,Entire rental unit,Entire home/apt,$250.00,2,50,4.96,0.94
17277175,14357135,FALSE,41,Entire rental unit,Entire home/apt,$90.00,1,21,4.1,0.4
17297524,46914920,FALSE,3,Entire rental unit,Entire home/apt,$140.00,2,3,5,0.15
17310611,116818556,TRUE,1,Entire rental unit,Entire home/apt,$30.00,1,179,4.85,3.31
17312785,78302307,FALSE,2,Entire condominium (condo),Entire home/apt,$211.00,2,49,4.65,1.04
17315638,13027859,FALSE,23,Private room in rental unit,Private room,$70.00,2,28,4.18,0.6
17325623,25235283,FALSE,2,Entire rental unit,Entire home/apt,$110.00,4,10,5,0.2
17325715,116955389,FALSE,1,Entire rental unit,Entire home/apt,$82.00,1,102,4.73,1.97
17328515,116984120,FALSE,1,Entire rental unit,Entire home/apt,$116.00,2,19,4.72,0.4
17335313,117064979,FALSE,2,Entire rental unit,Entire home/apt,$64.00,3,52,4.44,1.02
17337414,117064979,FALSE,2,Entire residential home,Entire home/apt,$62.00,3,31,4.52,0.61
17357424,13923580,FALSE,1,Entire rental unit,Entire home/apt,$125.00,3,11,4.91,0.22
17373650,117409195,FALSE,1,Entire rental unit,Entire home/apt,$100.00,2,20,5,0.38
17379452,5405444,TRUE,2,Entire rental unit,Entire home/apt,$140.00,2,9,4.89,0.21
17392649,9712358,TRUE,2,Entire rental unit,Entire home/apt,$108.00,3,71,4.97,1.42
17395156,46904188,FALSE,12,Entire rental unit,Entire home/apt,$169.00,2,5,4.75,0.13
17400931,1438903,FALSE,25,Entire rental unit,Entire home/apt,$288.00,7,35,4.77,0.75
17402457,73840657,FALSE,4,Entire rental unit,Entire home/apt,$162.00,2,4,5,0.14
17415380,45051029,TRUE,1,Entire rental unit,Entire home/apt,$100.00,7,122,4.98,2.31
17415708,66605265,TRUE,1,Entire rental unit,Entire home/apt,$78.00,1,180,4.8,3.37
17416674,3736168,FALSE,33,Entire rental unit,Entire home/apt,$65.00,1,37,4.16,0.7
17417725,95408804,FALSE,1,Entire rental unit,Entire home/apt,$82.00,3,24,4.86,0.47
17418076,41699367,FALSE,1,Entire rental unit,Entire home/apt,$285.00,1,187,4.38,3.51
17429574,117573810,FALSE,4,Private room in rental unit,Private room,$168.00,1,11,4.55,0.21
17430197,117573810,FALSE,4,Private room in rental unit,Private room,$220.00,2,13,4.31,0.25
17451743,31385645,TRUE,2,Entire rental unit,Entire home/apt,$300.00,2,18,5,0.51
17454741,57257277,TRUE,5,Entire rental unit,Entire home/apt,$65.00,2,85,4.84,1.63
17458893,74142716,FALSE,8,Entire rental unit,Entire home/apt,$122.00,1,9,4.89,0.24
17459895,118221433,TRUE,1,Entire rental unit,Entire home/apt,$60.00,3,100,4.89,1.9
17470380,6040471,TRUE,2,Entire rental unit,Entire home/apt,$100.00,3,107,4.92,2.61
17474060,4290359,FALSE,1,Entire rental unit,Entire home/apt,$106.00,4,101,4.91,2.01
17487293,73508332,TRUE,2,Entire condominium (condo),Entire home/apt,$106.00,1,52,4.81,1.07
17490951,118503951,FALSE,1,Entire rental unit,Entire home/apt,$130.00,2,44,4.51,0.88
17496200,117595031,TRUE,1,Entire rental unit,Entire home/apt,$90.00,2,99,4.82,1.9
17496316,118563520,FALSE,1,Entire rental unit,Entire home/apt,$153.00,3,3,5,0.06
17504782,114802002,FALSE,1,Entire rental unit,Entire home/apt,$130.00,1,20,4.8,0.38
17509528,118684575,TRUE,4,Entire rental unit,Entire home/apt,$180.00,2,36,4.86,0.7
17512179,118711666,TRUE,5,Private room in residential home,Private room,$70.00,1,217,4.79,4.07
17513006,15682327,FALSE,3,Entire rental unit,Entire home/apt,$100.00,3,13,4.85,0.25
17528865,4974759,TRUE,5,Private room in rental unit,Private room,$40.00,1,253,4.81,4.82
17529062,4974759,TRUE,5,Private room in rental unit,Private room,$45.00,1,263,4.78,5
17530454,46606092,TRUE,2,Entire rental unit,Entire home/apt,$70.00,2,123,4.89,2.34
17539698,118962960,FALSE,1,Entire rental unit,Entire home/apt,$114.00,2,45,4.87,0.87
17548263,119066244,FALSE,1,Entire residential home,Entire home/apt,$140.00,3,64,4.77,1.21
17549215,117313043,TRUE,2,Entire rental unit,Entire home/apt,$111.00,1,211,4.9,4.04
17553690,31578183,TRUE,8,Private room in rental unit,Private room,$58.00,3,14,4.93,0.48
17556374,119151129,TRUE,1,Entire residential home,Entire home/apt,$99.00,1,210,4.88,4
17557031,47828417,TRUE,1,Entire rental unit,Entire home/apt,$111.00,1,263,4.92,5.02
17561948,118345488,TRUE,1,Entire rental unit,Entire home/apt,$49.00,2,137,4.87,2.61
17564312,5732682,FALSE,2,Entire rental unit,Entire home/apt,$90.00,3,34,4.52,0.65
17565737,5530301,FALSE,4,Entire serviced apartment,Entire home/apt,$106.00,2,18,4.24,0.35
17566689,499507,FALSE,1,Entire rental unit,Entire home/apt,$150.00,3,4,4,0.11
17568114,97201701,TRUE,1,Entire rental unit,Entire home/apt,$90.00,3,115,4.9,2.19
17568367,43843547,TRUE,3,Entire rental unit,Entire home/apt,$73.00,3,149,4.87,2.8
17586224,80458069,FALSE,1,Entire rental unit,Entire home/apt,$130.00,2,36,4.47,0.69
17599341,2634978,FALSE,124,Entire rental unit,Entire home/apt,$218.00,2,32,4.77,0.65
17600072,112696939,TRUE,2,Private room in bed and breakfast,Private room,$78.00,1,319,4.86,6.1
17603602,119635149,FALSE,3,Private room in bed and breakfast,Private room,$63.00,1,44,4.82,0.9
17607344,17534457,FALSE,25,Entire rental unit,Entire home/apt,$311.00,2,19,4.63,0.48
17620271,118711666,TRUE,5,Private room in rental unit,Private room,$50.00,1,134,4.83,2.57
17622017,119803439,FALSE,1,Private room in rental unit,Private room,$73.00,5,5,4.6,0.11
17635067,15005402,TRUE,13,Private room in residential home,Private room,$77.00,30,3,5,0.09
17647919,1567140,TRUE,8,Entire serviced apartment,Entire home/apt,$116.00,1,142,4.97,2.75
17689700,74142716,FALSE,8,Entire rental unit,Entire home/apt,$110.00,1,0,NA,NA
17689935,3674980,TRUE,4,Entire rental unit,Entire home/apt,$240.00,3,2,4.5,0.05
17695173,120550907,FALSE,1,Entire rental unit,Entire home/apt,$75.00,3,56,4.78,1.06
17695481,117414974,TRUE,2,Entire rental unit,Entire home/apt,$240.00,2,32,4.63,0.66
17706151,5618111,FALSE,55,Entire rental unit,Entire home/apt,$228.00,1,96,4.64,1.85
17706927,14357135,FALSE,41,Entire rental unit,Entire home/apt,$100.00,1,20,4.42,0.38
17707710,81874747,FALSE,2,Entire rental unit,Entire home/apt,$97.00,1,170,4.86,3.23
17723488,173842021,FALSE,1,Entire rental unit,Entire home/apt,$100.00,2,84,4.76,1.83
17726945,32256549,FALSE,1,Entire rental unit,Entire home/apt,$77.00,3,220,4.88,4.92
17741447,45571612,FALSE,4,Private room in guest suite,Private room,$45.00,1,70,4.57,1.38
17746305,121065773,TRUE,2,Entire rental unit,Entire home/apt,$64.00,2,372,4.87,6.99
17748634,121084291,TRUE,1,Entire rental unit,Entire home/apt,$75.00,2,270,4.91,5.13
17775505,121365301,TRUE,1,Entire rental unit,Entire home/apt,$120.00,3,75,4.95,1.48
17791970,58142303,TRUE,1,Entire rental unit,Entire home/apt,$49.00,2,61,4.87,1.16
17800030,5618111,FALSE,55,Entire rental unit,Entire home/apt,$102.00,1,131,4.17,2.48
17801722,94740854,FALSE,2,Entire rental unit,Entire home/apt,$81.00,30,2,0,0.04
17802624,5196424,TRUE,2,Entire rental unit,Entire home/apt,$201.00,3,77,4.88,1.58
17806517,121654013,TRUE,1,Entire loft,Entire home/apt,$131.00,2,212,4.86,4.25
17816187,121794679,FALSE,1,Entire rental unit,Entire home/apt,$100.00,5,79,4.62,1.51
17820522,121829634,FALSE,5,Shared room in rental unit,Shared room,$900.00,1,187,4.6,3.56
17828734,121829634,FALSE,5,Shared room in rental unit,Shared room,$900.00,1,52,4.27,1.04
17829286,121829634,FALSE,5,Private room in rental unit,Private room,$900.00,1,35,4.5,0.74
17829603,121829634,FALSE,5,Shared room in rental unit,Shared room,$35.00,1,44,4.52,0.84
17836173,5074017,FALSE,2,Entire rental unit,Entire home/apt,$180.00,2,1,0,0.03
17836336,121990130,FALSE,7,Entire rental unit,Entire home/apt,$80.00,2,19,4.84,0.37
17846101,122059618,FALSE,2,Private room in rental unit,Private room,$42.00,3,143,4.66,2.75
17847236,88663992,FALSE,2,Private room in rental unit,Private room,$53.00,1,240,4.7,4.59
17852884,70753673,FALSE,1,Entire condominium (condo),Entire home/apt,$80.00,2,90,4.27,1.71
17852992,14357135,FALSE,41,Entire rental unit,Entire home/apt,$50.00,1,17,4.47,0.33
17856132,12145490,TRUE,3,Entire rental unit,Entire home/apt,$100.00,3,149,4.94,2.87
